ID,Mnemónico_PE,Nombre,Descripción,Tipo,Long.,Códigos válidos,Clases,,Catálogo,Comentarios,SubNombre,Hoja,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",2,Por falta de dinero,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",3,Está estudiando o trabajando,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",4,Por motivos de salud,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",5,No tiene pareja,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",6,"Ella o su pareja están operados para no tener hijos (ligadura, OTB o vasectomía)",,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",7,Otra,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
44,P7_17,Menos hijas(os) del ideal,¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba?,Caracter,1,"1...7, 9",9,No especificado,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",07,Otra razón,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",08,Motivos relacionados con el esposo ,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",09,Ya no es tiempo,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",10,Por trabajo,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",99,No especificado,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
45,P7_17C,Menos hijas(os) del ideal,"¿Cuál es la razón principal por la que no ha tenido las hijas o hijos que deseaba? Otra razón, (codificada)",Caracter,2,"07…10, 99",99,No especificado,,,Sección VII. Preferencias reproductivas,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
46,P8_1_01,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación femenina, OTB o ligadura de trompas.",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
46,P8_1_01,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación femenina, OTB o ligadura de trompas.",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
46,P8_1_01,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación femenina, OTB o ligadura de trompas.",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
47,P8_1_02,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación masculina o vasectomía.",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
47,P8_1_02,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación masculina o vasectomía.",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
47,P8_1_02,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Operación masculina o vasectomía.",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
48,P8_1_03,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Pastillas anticonceptivas",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
48,P8_1_03,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Pastillas anticonceptivas",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
48,P8_1_03,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar? 
Pastillas anticonceptivas",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",1,Una diaria,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",3,"Cada dos días, cada siete días o más",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",4,Cada que se tienen relaciones sexuales o después de tener relaciones,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
49,P8_2_03_1,Conocimiento funcional de métodos,¿Cada cuándo deben tomarse las pastillas anticonceptivas?,Caracter,1,"1…4, 8, 9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",1,Tomar dos al día siguiente,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",3,Consultar al médico,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",4,Utilizar otro método anticonceptivo,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
50,P8_2_03_2,Conocimiento funcional de métodos,¿Qué debe hacerse cuando se olvida tomar una pastilla anticonceptiva,Caracter,1,"1…4, 8, 9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
51,P8_1_04,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Inyecciones o ampolletas anticonceptivas",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
51,P8_1_04,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Inyecciones o ampolletas anticonceptivas",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
51,P8_1_04,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Inyecciones o ampolletas anticonceptivas",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
52,P8_2_04,Conocimiento funcional de métodos,¿Cada cuándo deben aplicarse las inyecciones o ampolletas anticonceptivas?,Caracter,1,"1…3, 8, 9",1,"Una cada 1, 2 o 3 meses",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
52,P8_2_04,Conocimiento funcional de métodos,¿Cada cuándo deben aplicarse las inyecciones o ampolletas anticonceptivas?,Caracter,1,"1…3, 8, 9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
52,P8_2_04,Conocimiento funcional de métodos,¿Cada cuándo deben aplicarse las inyecciones o ampolletas anticonceptivas?,Caracter,1,"1…3, 8, 9",3,"Diario, cada 3 días o más",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
52,P8_2_04,Conocimiento funcional de métodos,¿Cada cuándo deben aplicarse las inyecciones o ampolletas anticonceptivas?,Caracter,1,"1…3, 8, 9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
52,P8_2_04,Conocimiento funcional de métodos,¿Cada cuándo deben aplicarse las inyecciones o ampolletas anticonceptivas?,Caracter,1,"1…3, 8, 9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
53,P8_1_05,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Implante anticonceptivo (subdérmico) o Norplant",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
53,P8_1_05,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Implante anticonceptivo (subdérmico) o Norplant",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
53,P8_1_05,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Implante anticonceptivo (subdérmico) o Norplant",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
54,P8_2_05,Conocimiento funcional de métodos,¿En qué parte del cuerpo se inserta el implante anticonceptivo (subdérmico) o Norplant?,Caracter,1,"1, 2, 8, 9",1,En el brazo,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
54,P8_2_05,Conocimiento funcional de métodos,¿En qué parte del cuerpo se inserta el implante anticonceptivo (subdérmico) o Norplant?,Caracter,1,"1, 2, 8, 9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
54,P8_2_05,Conocimiento funcional de métodos,¿En qué parte del cuerpo se inserta el implante anticonceptivo (subdérmico) o Norplant?,Caracter,1,"1, 2, 8, 9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
54,P8_2_05,Conocimiento funcional de métodos,¿En qué parte del cuerpo se inserta el implante anticonceptivo (subdérmico) o Norplant?,Caracter,1,"1, 2, 8, 9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
55,P8_1_06,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Parche anticonceptivo",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
55,P8_1_06,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Parche anticonceptivo",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
55,P8_1_06,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Parche anticonceptivo",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
56,P8_2_06_1,Conocimiento funcional de métodos,¿En qué parte del cuerpo se coloca el parche anticonceptivo?,Caracter,1,"1,2,8,9",1,"En el brazo, nalga, espalda o abdomen",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
56,P8_2_06_1,Conocimiento funcional de métodos,¿En qué parte del cuerpo se coloca el parche anticonceptivo?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
56,P8_2_06_1,Conocimiento funcional de métodos,¿En qué parte del cuerpo se coloca el parche anticonceptivo?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
56,P8_2_06_1,Conocimiento funcional de métodos,¿En qué parte del cuerpo se coloca el parche anticonceptivo?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
57,P8_2_06_2,Conocimiento funcional de métodos,F.2 ¿Cada cuándo debe sustituirse el parche anticonceptivo?,Caracter,1,"1...3, 8,9",1,Cada siete días,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
57,P8_2_06_2,Conocimiento funcional de métodos,F.2 ¿Cada cuándo debe sustituirse el parche anticonceptivo?,Caracter,1,"1...3, 8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
57,P8_2_06_2,Conocimiento funcional de métodos,F.2 ¿Cada cuándo debe sustituirse el parche anticonceptivo?,Caracter,1,"1...3, 8,9",3,Tiempo superior a siete días,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
57,P8_2_06_2,Conocimiento funcional de métodos,F.2 ¿Cada cuándo debe sustituirse el parche anticonceptivo?,Caracter,1,"1...3, 8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
57,P8_2_06_2,Conocimiento funcional de métodos,F.2 ¿Cada cuándo debe sustituirse el parche anticonceptivo?,Caracter,1,"1...3, 8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
58,P8_1_07,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
DIU, dispositivo o aparato  (de cobre)",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
58,P8_1_07,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
DIU, dispositivo o aparato  (de cobre)",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
58,P8_1_07,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
DIU, dispositivo o aparato  (de cobre)",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
59,P8_2_07_1,Conocimiento funcional de métodos,"G.1 ¿En qué parte del cuerpo se coloca el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",1,En el útero o la matriz,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
59,P8_2_07_1,Conocimiento funcional de métodos,"G.1 ¿En qué parte del cuerpo se coloca el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
59,P8_2_07_1,Conocimiento funcional de métodos,"G.1 ¿En qué parte del cuerpo se coloca el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
59,P8_2_07_1,Conocimiento funcional de métodos,"G.1 ¿En qué parte del cuerpo se coloca el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
60,P8_2_07_2,Conocimiento funcional de métodos,"¿Quién debe colocar el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",1,"Un profesional de la salud, médico o enfermera",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
60,P8_2_07_2,Conocimiento funcional de métodos,"¿Quién debe colocar el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
60,P8_2_07_2,Conocimiento funcional de métodos,"¿Quién debe colocar el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
60,P8_2_07_2,Conocimiento funcional de métodos,"¿Quién debe colocar el DIU, dispositivo o aparato (de cobre)?",Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
61,P8_1_08,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo masculino",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
61,P8_1_08,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo masculino",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
61,P8_1_08,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo masculino",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
62,p8_2_08_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo masculino?,Caracter,1,"1,2,8,9",1,Antes de tener relaciones sexuales,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
62,p8_2_08_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo masculino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
62,p8_2_08_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo masculino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
62,p8_2_08_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo masculino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
63,P8_2_08_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o  preservativo masculino?,Caracter,1,"1,2,8,9",1,"En el pene, en la parte íntima o miembro del hombre",,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
63,P8_2_08_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o  preservativo masculino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
63,P8_2_08_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o  preservativo masculino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
63,P8_2_08_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o  preservativo masculino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
64,P8_2_08_3,Conocimiento funcional de métodos,H.3 ¿Cuántas veces se puede utilizar un mismo condón o preservativo masculino?,Caracter,1,"1,2,8,9",1,Una sola vez,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
64,P8_2_08_3,Conocimiento funcional de métodos,H.3 ¿Cuántas veces se puede utilizar un mismo condón o preservativo masculino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
64,P8_2_08_3,Conocimiento funcional de métodos,H.3 ¿Cuántas veces se puede utilizar un mismo condón o preservativo masculino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
64,P8_2_08_3,Conocimiento funcional de métodos,H.3 ¿Cuántas veces se puede utilizar un mismo condón o preservativo masculino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
65,P8_1_09,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo femenino",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
65,P8_1_09,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo femenino",Caracter,1,1...3,2,Sí (Con ayuda),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
65,P8_1_09,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Condón o preservativo femenino",Caracter,1,1...3,3,No,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
66,p8_2_09_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo femenino?,Caracter,1,"1,2,8,9",1,Antes de tener relaciones sexuales,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
66,p8_2_09_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo femenino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
66,p8_2_09_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo femenino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
66,p8_2_09_1p,Conocimiento funcional de métodos,¿En qué momento debe ponerse el condón o preservativo femenino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
67,P8_2_09_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o preservativo femenino?,Caracter,1,"1,2,8,9",1,Dentro de la vagina,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
67,P8_2_09_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o preservativo femenino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
67,P8_2_09_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o preservativo femenino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
67,P8_2_09_2,Conocimiento funcional de métodos,¿En dónde se coloca un condón o preservativo femenino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
68,P8_2_09_3,Conocimiento funcional de métodos,¿Cuántas veces se puede utilizar un mismo condón o preservativo femenino?,Caracter,1,"1,2,8,9",1,Una sola vez,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
68,P8_2_09_3,Conocimiento funcional de métodos,¿Cuántas veces se puede utilizar un mismo condón o preservativo femenino?,Caracter,1,"1,2,8,9",2,Otra,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
68,P8_2_09_3,Conocimiento funcional de métodos,¿Cuántas veces se puede utilizar un mismo condón o preservativo femenino?,Caracter,1,"1,2,8,9",8,No sabe,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
68,P8_2_09_3,Conocimiento funcional de métodos,¿Cuántas veces se puede utilizar un mismo condón o preservativo femenino?,Caracter,1,"1,2,8,9",9,No responde,,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
69,P8_1_10,Conocimiento de métodos anticonceptivos,"¿Quisiera usted decirme de qué métodos o medios ha oído hablar?
Óvulos, jaleas o espumas anticonceptivas",Caracter,1,1...3,1,Sí (Espontáneamente),,,Sección VIII. Anticoncepción,TMUJER1,,,,,,,,,,,,,,,,,,,,,,,
